id,premise,hypothesis,lang_abv,language,label
970707c7f5,"At 71 km, the Black River is the longest in Jamaica. It was an arterial route on which rum and wood were transported from the inland plantations.",The Black River got its name because the water in its stream is actually black.,en,English,1
3fa01b03f8,in our city of five thousand we have one which is a local FM AM station and their information is fed from CNN also uh it is more than uh,The town radio station has never relied on any national news source.,en,English,2
2c9359d401,Elle n'exploserait pas sans le détonateur.,Le déclencheur le fait être exposé.,fr,French,0
0bc8210460,There are certain categories of control activities that are common to all agencies.,Control activities such as safe business practices are common across all agencies.,en,English,1
cfcc3db071,Περιπλανηθείτε στους ορόφους και μιλήστε στους ηθοποιούς που παίζουν τους ρόλους των ναυτικών και των οδοιπόρων.,Οι ερμηνευτές πληρώνονται δέκα δολάρια την ημέρα για να προσποιούνται ότι είναι προσκυνητές.,el,Greek,1
d37166ccce,"The gathering was attended by more than 100 judges, lawyers and dignitaries.",Only two people appeared to collect.,en,English,2
1575809c3c,He had forgotten Adrin.,He remembered Adrin at this time.,en,English,2
db6d9923f3,"In other words, the paper showed the overly typical journalistic approach of uncovering potential conflicts of interest for politicians and ignoring journalists.","The article shows that journalists expose potential conflicts of interest around politicians, but never expose other journalists.",en,English,0
1e9caaf93c,The final reason for the renaissance of teenagers is self-passion.,Boomer's self-obsession was one of the reasons for the teen's renaissance.,en,English,0
9d597f75c9,"After the death of Columbus in 1505, Jamaica became the property of his son Diego, who sent Don Juan de Esquivel to the island as governor.",Jamaica was inherited by Columbus' son Diego.,en,English,0
1e0cc288b1,但是，他们住在奥古斯塔郊外的一个叫伊万斯的小镇上，伊万斯现在还在，我的许多亲戚仍然住在那里。,他们有二十个家庭成员居住在埃文斯。,zh,Chinese,1
9deab91b98,Задержанный устанавливает дату встречи со Слахи в октябре 1999 года.,Встреча состоялась в декабре 1998 года.,ru,Russian,2
8d7f3793e5,جیریمی نے خاموشی سے کہا کہ وہ جیل میں بولتا ہے,Jeremy aik samundari dakoo tha apni pori zindagi.,ur,Urdu,1
56d48aa27a,"They will not kill George Clooney's character at ER like they did with Jimmy Smits at NYPD. Instead, Dr. Doug Ross was forced to go out for the next two episodes because the magic enthusiast gave illegal painkillers to a terminally ill boy (Thursday, 10 pm).",George Clooney would lose his job because the producer didn't think he would.,en,English,2
fd0d3579c4,"120 ""I don't think I should have gone to the police?""",Je! You don't have to go to the police?,en,English,0
e21db52eb1,"Yes, because I think these things will let you know",Because they would easily survive.,en,English,2
f9f20650aa,We have taken a number of steps to empower and invest in our people.,The steps we have taken put programs for the employees in place.,en,English,0
6960d6ed8a,"वाही बाट न्यू यॉर्क टाइम्स के ली नहीं कह जा सकता है। कोकेन विवाड पार अपने संपाडेकेँ, टाइम्स न बुश कं, एमानादार मान की सलहा दी और का, की देश को अपना उप करण डेन।",द टाइम्स ने कहा कि बुश को सभी से झूठ बोलना चाहिए।,hi,Hindi,2
85cc0bfc3d,"In the case of speech, Fiss appears to believe that the reason the American public is less enlightened than he would wish it to be concerning matters such as feminism, the rights of homosexuals, and regulation of industry is that people are denied access to the opinions and information that would enlighten them.",Faith said that the American people are very knowledgeable about controversial topics.,en,English,2
9752c3f911,Dành thời gian với cha mẹ và con cái là bước đầu tiên để hiện thực hóa các ý tưởng và thực tiễn mà tôi sẽ thảo luận trong cuốn sách này.,"Trong cuốn sách này, tôi sẽ đề cập đến các chủ đề mà cha mẹ và con cái họ có thể làm việc trong khi dành thời gian cho nhau.",vi,Vietnamese,0
e1cfb4f6e6,"For example, the Bras-David countryside picnic area is located next to a stormy stream.",The picnic area is not near the stream.,en,English,2
13b2d2328b,"and, well, if you, if you have his mower, it will probably take a lot less time to do it, but I like doing it, I feel good doing it, uh, I feel so much better doing it with a mower with this one with a pull tractor on it so I don't have to push that hard",It would mow your entire garden in eight minutes if it used a motor mower.,en,English,1
8d360ce050,Εξελίξεις στην αεροπορία αλλά απαραίτητη μακροπρόθεσμη προσοχή.,Οι συνολικοί προϋπολογισμοί πρέπει να αυξηθούν για καλύτερα αποτελέσματα.,el,Greek,1
dc5c4be838,"Um, of course, yes, I know this, why it's something known in advance",I was very touched when I saw it yesterday.,en,English,1
12d5e4b5de,Μου είπε ακριβώς τι χρειαζόταν και ότι το χρειαζόταν σήμερα.,Είπε ότι μπορώ να το παραδώσω όποτε θέλω.,el,Greek,2
0ef9524ce7,"Baustrin. """"",Alfred Inglethorp,en,English,2
5bb743d827,Jumba la kumbukumbu halikuwa kwenye orodha wala lebo,Jumba la kumbukumbu halipendi kuandikwa.,sw,Swahili,1
0cc7c4de1b,What do we have for lunch?,What will we eat for lunch?,en,English,0
840da92d5e,A poll of Hong Kong residents found that they are optimistic about the future of Hong Kong.,A poll of Hong Kong residents finds them more sanguine about the city's future than before.,en,English,1
1b1f7455ef,每天近10万人来到这里欣赏令人眩目的建筑和探索这个不断变化的城市的最新景点。,此城市无发达的旅游业。,zh,Chinese,2
0fba15690f,هناك نوعان من المزايا التطورية لمتوسط المظهر.,الظهور بشكل طبيعي يساعد لأن الناس يتركونك بمفردك.,ar,Arabic,1
e0bec36772,Well i mean when you were growing up i meant like galveston,You grew up in Galveston and I grew up in Dallas.,en,English,1
fb3122d537,I am designed not to give money to any satisfaction until I have done a more careful examination of the legitimacy of the cause.,I have to research a cause carefully before donating money to it.,en,English,0
2eca16560f,"You know they like what they're doing, you know they feel good about what they're doing, that kind of thing is more",You can see that their whole behavior has changed.,en,English,1
bb14b19517,can I help you?',I do not help you at all.,en,English,2
ee4804f903,"The traditional opening time for many hotels is Orthodox Easter, although some do not open until the end of April.",Hotels do not open on Halloween.,en,English,1
a080e008b4,Coverage of medical and surgical expenses.,Medical and surgical expenses have been paid in full,en,English,1
2d1499038c,"exactly and when I'm sitting here on the sofa and suddenly someone has a man on my doorknob, it's like uh how oh no and so I don't like it and I think the only way to prevent this would be to pass a city ordinance to to prevent this",A man tried to enter the house to steal it.,en,English,1
22cbc0822e,"The Chinese calendar is used to calculate the founding year of Japan by counting 1,260 years of the Chinese cosmological cycle.",The basis of Japan is determined using the Chinese calendar.,en,English,0
