id,premise,hypothesis,lang_abv,language,label
0bc8210460,There are certain categories of control activities common to all agencies.,Control measures such as safe business practices are common to all agencies.,en,English,1
cfcc3db071,Περιπλανηθείτε στο πάτωμα και μιλήστε με ηθοποιούς που παίζουν ναύτες και πεζούς.,Οι ηθοποιοί πληρώνονται 10 $ την ημέρα για να προσποιούνται ότι είναι προσκυνητές.,el,Greek,1
d37166ccce,"The gathering was attended by more than 100 judges, lawyers and dignitaries.",Only two people appeared to be collecting.,en,English,2
1575809c3c,He forgot Adrin.,He remembered Adrin at this time.,en,English,2
db6d9923f3,"In other words, the article showed an overly typical journalistic approach to uncovering potential conflicts of interest for politicians and ignoring journalists.","The article suggests that journalists highlight potential conflicts of interest around politicians, but never define other journalists.",en,English,0
1e9caaf93c,Teenage mark. The ultimate reason for mediation is selfishness.,Boomer's self-anointing was one of the reasons for the teenager's revival.,en,English,0
9d597f75c9,"After Columbus' death in 1505, Jamaica became the property of his son Diego, who sent Don Juan de Esquivel to the island as governor.","Jamaica was inherited by the son of Columbus, Diego.",en,English,0
1e0cc288b1,但是，他们住在奥古斯塔郊外的一个叫伊万斯的小镇上，伊万斯现在还在，我的许多亲戚仍然住在那里。,他们有二十个家庭成员居住在埃文斯。,zh,Chinese,1
9deab91b98,Задержанный назначает дату встречи со Слахи на октябрь 1999 года.,Встреча состоялась в декабре 1998 года.,ru,Russian,2
8d7f3793e5,جیریمی نے خاموشی سے کہا کہ وہ جیل میں بولتا ہے,Jeremy aik samundari dakoo tha apni pori zindagi.,ur,Urdu,1
56d48aa27a,"They wouldn't kill George Clooney's character in ER the way they did with Jimmy Smits in NYPD. Instead, Dr. Doug Ross had to go out for the next two episodes because the magical enthusiast gave illegal pain relievers to a recovering boy (Thursday, 10 pm).",George Clooney would lose his job because the producer did not consider making it.,en,English,2
fd0d3579c4,"120 ""I don't think I should have gone to the police?""",Yes! You don't have to go to the police?,en,English,0
e21db52eb1,"Yes, because I think these things will inform you",Because they could easily have survived.,en,English,2
f9f20650aa,We have taken many measures to empower and invest in our employees.,The steps we took have set the employee programs in motion.,en,English,0
6960d6ed8a,"वाही बाट को न्यूयॉर्क टाइम्स का ली नहीं कहा जा सकता है। कोकेन ने युग या बुश कंपनी, अमानदार मान के निवास को पार किया, और राज्य के लिए समर्थन से इनकार कर दिया।",द टाइम्स ने कहा कि बुश को सभी से झूठ बोलना चाहिए।,hi,Hindi,2
85cc0bfc3d,"In the case of the speech, Fiss seems to believe that the reason the American public is less enlightened than he wishes it relates to issues such as feminism, homosexual rights, and industry regulation. denied access to comments and information will enlighten them.",Iman said the American people are well aware of controversial issues.,en,English,2
9752c3f911,Dành thời gian với cha mẹ và con cái là bước đầu tiên để đạt được những ý tưởng và thực hành mà tôi sẽ thảo luận trong cuốn sách này.,"Trong cuốn sách này, tôi sẽ đề cập đến các chủ đề mà cha mẹ và con cái họ có thể làm việc trong khi dành thời gian cho nhau.",vi,Vietnamese,0
e1cfb4f6e6,"For example, the Brass-David countryside picnic area is located next to a stormy stream.",The picnic area is not near the stream.,en,English,2
13b2d2328b,"and, well, if you, if you have his lawn mower, it will probably take a lot less time to do it, but I like to do it, I feel good doing it, uh, I feel much better doing it with mower with the one with a towing tractor on it, so you don't have to push so hard","If you use a mower, your garden will be cut out fully in eight minutes.",en,English,1
8d360ce050,Αεροναυτική ανάπτυξη Απαιτείται όμως μακροπρόθεσμη προσοχή.,Οι συνολικοί προϋπολογισμοί πρέπει να αυξηθούν για καλύτερα αποτελέσματα.,el,Greek,1
dc5c4be838,"Uh, sure, yeah, I know this, why it's something known in advance","When I saw this yesterday, I felt very small.",en,English,1
12d5e4b5de,Μου είπε ακριβώς τι χρειαζόταν και ότι το χρειαζόταν σήμερα.,Είπε ότι μπορώ να το παραδώσω όποτε θέλω.,el,Greek,2
0ef9524ce7,"Baustrin. """"",Alfred Inglathorp,en,English,2
5bb743d827,Faili haikuwa katika orodha au lebo,Nyaraka hazipendi kuandikwa.,sw,Swahili,1
0cc7c4de1b,What do we have for lunch?,what's for lunch?,en,English,0
840da92d5e,A survey of Hong Kong residents found that they are optimistic about the future of Hong Kong.,A poll of Hong Kong residents finds them more sanguine about the city's future than before.,en,English,1
1b1f7455ef,每天近10万人来到这里欣赏令人眩目的建筑和探索这个不断变化的城市的最新景点。,此城市无发达的旅游业。,zh,Chinese,2
0fba15690f,هناك فائدتان للتغيرات المعتدلة في المظهر.,يساعد الظهور بشكل طبيعي لأن الناس يتركونك وحدك.,ar,Arabic,1
e0bec36772,So when I was growing up I mean galveston,You grew up in Galveston and I grew up in Dallas.,en,English,1
fb3122d537,I am designed not to give money to any satisfaction until I have done a more careful examination of the legitimacy of the cause.,I must research a cause carefully before giving it any money.,en,English,0
2eca16560f,"You know they like what they are doing, you know they feel good about what they are doing, and more of this kind of thing",You can see that all their behavior has changed.,en,English,1
bb14b19517,Can I help you?',I do not help you at all.,en,English,2
ee4804f903,"The traditional opening hours of many hotels is Orthodox Easter, although some of them do not open until the end of April.",The hotel is closed during Halloween.,en,English,1
a080e008b4,Coverage of medical and surgical expenses.,Medical and surgical expenses have been paid in full,en,English,1
2d1499038c,"just when I'm sitting here on the couch, and suddenly a person appears on the doorknob, it's like-oh, oh, no, and I don't like it, and I think the only way to prevent it is to drive through the city ... ruling to prevent it",A man tried to enter the house to steal it.,en,English,1
22cbc0822e,The Chinese calendar is used to calculate the year of Japan's founding by counting the 1260 years of the Chinese cosmological cycle.,The basis of Japan is determined using the Chinese calendar.,en,English,0
1bdedd4aad,"Yes, pay fifteen yes yes, I know yes and when you pay fifteen dollars a month, it definitely takes a long time","When you pay $ 100 per month, it takes a long time.",en,English,2
58c7e2433e,"Sie ging und sagte mir, ich solle mir keine Sorgen machen.","Er sagte, ich müsste davon ausgehen, dass die Schule in Ordnung wäre.",de,German,1
e33426bedc,"Thus, the net net benefit is positive in the beginning, whether or not we adjust the wage premium.",The initial benefits of the net scale are negative when adjusted for the wage premium.,en,English,2
21429b747f,D'autres s'interrogeront simplement sur l'utilisation du langage et se demanderont où s'arrête notre côté analytique et où commence notre côté émotionnel.,Il est difficile de déterminer le point de départ de l'appel émotionnel.,fr,French,0
